name,time,Temp
t2,1579392381000000000,-1.2
t2,1579393143000000000,0
t2,1579393736000000000,0.9
t2,1579395841000000000,2.9
t2,1579398464000000000,5
t2,1579399026000000000,6
t2,1579399538000000000,7.2
t2,1579400337000000000,8.2
t2,1579400885000000000,10.3
t2,1579401235000000000,11.4
t2,1579401698000000000,12.5
t2,1579402121000000000,13.6
t2,1579402973000000000,12.4
t2,1579403720000000000,13.5
t2,1579404188000000000,12.4
t2,1579404564000000000,13.5
t2,1579405098000000000,12.4
t2,1579406161000000000,12.2
t2,1579406295000000000,11.1
t2,1579406476000000000,10
t2,1579407048000000000,12.3
t2,1579407739000000000,12.4
t2,1579408890000000000,14.6
t2,1579409233000000000,13.5
t2,1579409961000000000,12
t2,1579410394000000000,13.2
t2,1579410526000000000,14.3
t2,1579410660000000000,15.4
t2,1579411614000000000,15.1
t2,1579411701000000000,14
t2,1579411907000000000,13
t2,1579412412000000000,10.8
t2,1579413222000000000,12.2
t2,1579414259000000000,13.2
t2,1579414532000000000,14.3
t2,1579415075000000000,12.2
t2,1579418774000000000,9.8
t2,1579419357000000000,8.7
t2,1579419490000000000,7.7
t2,1579421307000000000,6.6
t2,1579422030000000000,5.6
t2,1579430442000000000,2
t2,1579433533000000000,3.2
t2,1579437788000000000,2.1
t2,1579453112000000000,-1.4
t2,1579464462000000000,-2.9
t2,1579478849000000000,-2.1
t2,1579479253000000000,-1.1
t2,1579479685000000000,0
t2,1579480843000000000,0.9
t2,1579481554000000000,1.9
t2,1579482121000000000,2.9
t2,1579485213000000000,6.1
t2,1579488174000000000,8.2
t2,1579488926000000000,9.5
t2,1579489691000000000,10.6
t2,1579492743000000000,11.9
t2,1579493572000000000,13
t2,1579496589000000000,11.9
t2,1579497445000000000,13
t2,1579498867000000000,11.9
t2,1579499386000000000,13
t2,1579500586000000000,15.4
t2,1579500919000000000,16.4
t2,1579501129000000000,17.5
t2,1579501872000000000,18.7
t2,1579502118000000000,17.7
t2,1579502227000000000,16.4
t2,1579504338000000000,15.4
t2,1579506707000000000,14.2
t2,1579506793000000000,13
t2,1579508184000000000,10.8
t2,1579508786000000000,9.8
t2,1579509568000000000,7.7
t2,1579510327000000000,5.4
t2,1579510749000000000,4.2
t2,1579511208000000000,3.2
t2,1579512824000000000,1
t2,1579521754000000000,0.2
t2,1579528590000000000,0.6
t2,1579535630000000000,-1.2
t2,1579560715000000000,-6.5
t2,1579567626000000000,-2.1
t2,1579568075000000000,-1.1
t2,1579569164000000000,0.9
t2,1579569558000000000,1.9
t2,1579570390000000000,2.9
t2,1579572423000000000,5.1
t2,1579573025000000000,6.1
t2,1579573866000000000,7.2
t2,1579574785000000000,8.2
t2,1579575072000000000,9.3
